pl_name,hostname,sy_snum,sy_pnum,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim
Kepler-945 b,Kepler-945,1,1,0,31.00338140,0.00020810,-0.00020810,0,2.630,0.470,-0.250,0,7.41000,,,0,0.97,0.17,-0.09,0,0.97,0.05,-0.06,0
Kepler-946 b,Kepler-946,1,1,0,11.79162572,0.00005506,-0.00005506,0,1.930,0.320,-0.200,0,4.38000,,,0,0.93,0.15,-0.09,0,0.94,0.08,-0.07,0
Kepler-947 b,Kepler-947,1,1,0,26.96443170,0.00015700,-0.00015700,0,2.280,0.230,-0.230,0,5.82000,,,0,0.87,0.09,-0.07,0,0.90,0.05,-0.06,0
Kepler-948 b,Kepler-948,1,1,0,7.76846622,0.00004201,-0.00004201,0,1.850,0.320,-0.410,0,4.08000,,,0,0.94,0.16,-0.08,0,0.96,0.07,-0.06,0
Kepler-949 b,Kepler-949,1,1,0,8.68930730,0.00000963,-0.00000963,0,2.910,0.360,-0.230,0,8.80000,,,0,0.86,0.10,-0.07,0,0.89,0.06,-0.05,0
Kepler-95 b,Kepler-95,1,1,0,11.52310000,,,0,3.420,0.090,-0.090,0,13.00000,2.90000,-2.90000,0,1.41,0.04,-0.04,0,1.08,0.08,-0.08,0
Kepler-950 b,Kepler-950,1,1,0,98.71804060,0.00017480,-0.00017480,0,8.980,1.560,-0.830,0,59.60000,,,0,1.02,0.17,-0.09,0,1.02,0.07,-0.06,0
Kepler-951 b,Kepler-951,2,1,0,71.52530845,0.00008419,-0.00008419,0,5.590,0.240,-0.260,0,26.70000,,,0,0.73,0.03,-0.03,0,0.77,0.04,-0.04,0
Kepler-952 b,Kepler-952,1,1,0,130.35469190,0.00020690,-0.00020690,0,7.650,1.650,-0.750,0,45.40000,,,0,0.99,0.21,-0.08,0,1.00,0.06,-0.05,0
Kepler-953 b,Kepler-953,1,2,0,88.40655258,0.00008306,-0.00008306,0,4.210,0.370,-0.330,0,16.50000,,,0,0.99,0.09,-0.07,0,0.95,0.03,-0.03,0
Kepler-953 c,Kepler-953,1,2,0,9.10967112,0.00002528,-0.00002528,0,1.190,0.110,-0.090,0,1.81000,,,0,0.99,0.09,-0.07,0,0.95,0.03,-0.03,0
Kepler-954 b,Kepler-954,1,1,0,16.78176602,0.00001593,-0.00001593,0,2.320,0.050,-0.110,0,5.99000,,,0,0.76,0.02,-0.02,0,0.82,0.02,-0.03,0
Kepler-955 b,Kepler-955,1,1,0,14.53244172,0.00001662,-0.00001662,0,3.130,0.270,-0.170,0,9.96000,,,0,0.84,0.07,-0.04,0,0.89,0.04,-0.04,0
Kepler-956 b,Kepler-956,1,1,0,5.24867263,0.00000312,-0.00000312,0,3.000,0.780,-0.380,0,9.27000,,,0,1.15,0.30,-0.14,0,1.10,0.09,-0.07,0
Kepler-957 b,Kepler-957,1,1,0,5.90741354,0.00000507,-0.00000507,0,5.500,0.290,-0.320,0,25.90000,,,0,0.75,0.03,-0.04,0,0.81,0.03,-0.04,0
Kepler-958 b,Kepler-958,1,1,0,9.76788050,0.00001110,-0.00001110,0,2.060,0.100,-0.080,0,4.90000,,,0,0.86,0.04,-0.03,0,0.91,0.03,-0.03,0
Kepler-959 b,Kepler-959,1,1,0,14.80074836,0.00004706,-0.00004706,0,4.380,1.210,-0.870,0,17.60000,,,0,2.01,0.55,-0.40,0,1.60,0.19,-0.17,0
Kepler-96 b,Kepler-96,1,1,0,16.23850000,,,0,2.670,0.220,-0.220,0,8.46000,3.40000,-3.40000,0,1.02,0.09,-0.09,0,1.00,0.06,-0.06,0
Kepler-960 b,Kepler-960,1,1,0,3.12686223,0.00000167,-0.00000167,0,2.290,0.070,-0.250,0,5.86000,,,0,0.72,0.02,-0.03,0,0.77,0.03,-0.04,0
Kepler-961 b,Kepler-961,1,1,0,16.87727414,0.00002872,-0.00002872,0,2.550,0.110,-0.080,0,7.04000,,,0,0.90,0.03,-0.03,0,0.96,0.03,-0.03,0
Kepler-962 b,Kepler-962,1,1,0,12.05707239,0.00001586,-0.00001586,0,1.970,0.080,-0.080,0,4.54000,,,0,0.86,0.02,-0.03,0,0.93,0.03,-0.03,0
Kepler-963 b,Kepler-963,1,1,0,9.97683705,0.00001568,-0.00001568,0,2.660,0.300,-0.190,0,7.56000,,,0,0.87,0.10,-0.06,0,0.91,0.06,-0.06,0
Kepler-964 b,Kepler-964,1,1,0,13.52251060,0.00002258,-0.00002258,0,2.120,0.090,-0.070,0,5.14000,,,0,0.84,0.02,-0.02,0,0.93,0.03,-0.03,0
Kepler-965 b,Kepler-965,1,1,0,134.25272980,0.00056610,-0.00056610,0,3.380,0.550,-0.390,0,11.40000,,,0,1.15,0.19,-0.13,0,1.05,0.04,-0.04,0
Kepler-966 b,Kepler-966,1,1,0,99.74762200,0.00045230,-0.00045230,0,4.130,1.170,-0.580,0,16.00000,,,0,1.02,0.26,-0.10,0,1.02,0.07,-0.07,0
Kepler-967 b,Kepler-967,1,2,0,13.22713379,0.00002209,-0.00002209,0,2.350,0.080,-0.100,0,6.12000,,,0,0.80,0.03,-0.03,0,0.84,0.03,-0.04,0
Kepler-967 c,Kepler-967,1,2,0,198.71125020,0.00065580,-0.00065580,0,3.650,0.150,-0.130,0,12.90000,,,0,0.80,0.03,-0.03,0,0.84,0.03,-0.04,0
Kepler-968 b,Kepler-968,1,3,0,3.69298373,0.00000361,-0.00000361,0,2.000,0.080,-0.080,0,4.66000,,,0,0.70,0.02,-0.03,0,0.76,0.03,-0.04,0
Kepler-968 c,Kepler-968,1,3,0,5.70940492,0.00000954,-0.00000954,0,1.690,0.080,-0.070,0,3.50000,,,0,0.70,0.02,-0.03,0,0.76,0.03,-0.04,0
Kepler-969 b,Kepler-969,1,2,0,34.17317140,0.00007358,-0.00007358,0,2.070,0.050,-0.050,0,4.94000,,,0,0.82,0.01,-0.01,0,0.92,0.02,-0.02,0
Kepler-969 c,Kepler-969,1,2,0,1.68293460,0.00000293,-0.00000293,0,0.990,0.020,-0.050,0,0.93700,,,0,0.82,0.01,-0.01,0,0.92,0.02,-0.02,0
Kepler-97 b,Kepler-97,1,2,0,2.58664000,,,0,1.480,0.130,-0.130,0,3.51000,1.90000,-1.90000,0,0.98,0.09,-0.09,0,0.94,0.06,-0.06,0
Kepler-97 c,Kepler-97,1,2,0,789.00000000,,,-1,,,,,344.00000,,,-1,0.98,0.09,-0.09,0,0.94,0.06,-0.06,0
Kepler-970 b,Kepler-970,2,1,0,16.73652500,0.00002000,-0.00002000,0,2.609,0.265,-0.203,0,7.31000,,,0,0.71,0.03,-0.03,0,0.67,0.02,-0.02,0
Kepler-971 b,Kepler-971,1,1,0,9.59070716,0.00002320,-0.00002320,0,2.130,0.220,-0.240,0,5.18000,,,0,0.85,0.09,-0.06,0,0.88,0.04,-0.06,0
Kepler-972 b,Kepler-972,1,1,0,7.03932553,0.00001608,-0.00001608,0,4.650,1.520,-1.100,0,19.50000,,,0,1.22,0.40,-0.20,0,1.15,0.16,-0.12,0
Kepler-973 b,Kepler-973,1,1,0,49.60773310,0.00012080,-0.00012080,0,1.960,0.080,-0.070,0,4.50000,,,0,0.78,0.02,-0.02,0,0.86,0.03,-0.03,0
Kepler-974 b,Kepler-974,1,1,0,4.19449651,0.00000503,-0.00000503,0,1.570,0.060,-0.290,0,3.09000,,,0,0.50,0.02,-0.02,0,0.52,0.02,-0.02,0
Kepler-975 b,Kepler-975,1,1,0,1.97034246,0.00000236,-0.00000236,0,1.480,0.060,-0.090,0,2.79000,,,0,0.75,0.03,-0.03,0,0.80,0.04,-0.04,0
Kepler-976 b,Kepler-976,1,1,0,105.95641480,0.00046260,-0.00046260,0,3.960,0.290,-0.200,0,14.90000,,,0,0.83,0.05,-0.04,0,0.87,0.04,-0.04,0
Kepler-977 b,Kepler-977,1,1,0,26.85328322,0.00006393,-0.00006393,0,2.620,0.170,-0.170,0,7.37000,,,0,0.83,0.06,-0.04,0,0.87,0.04,-0.05,0
Kepler-978 b,Kepler-978,1,1,0,49.62215090,0.00017100,-0.00017100,0,2.990,0.670,-0.570,0,9.22000,,,0,1.09,0.25,-0.12,0,1.07,0.08,-0.07,0
Kepler-979 b,Kepler-979,1,1,0,8.08801350,0.00001135,-0.00001135,0,2.720,0.420,-0.230,0,7.85000,,,0,0.83,0.07,-0.05,0,0.87,0.06,-0.05,0
Kepler-98 b,Kepler-98,1,1,0,1.54168000,,,0,1.990,0.220,-0.220,0,3.55000,1.60000,-1.60000,0,1.11,0.12,-0.12,0,0.99,0.06,-0.06,0
Kepler-980 b,Kepler-980,1,1,0,11.55102504,0.00002754,-0.00002754,0,2.670,0.230,-0.450,0,7.61000,,,0,1.06,0.09,-0.07,0,1.05,0.05,-0.04,0
Kepler-981 b,Kepler-981,1,1,0,4.46975774,0.00000586,-0.00000586,0,2.310,0.300,-0.180,0,5.95000,,,0,0.96,0.12,-0.07,0,0.98,0.04,-0.05,0
Kepler-982 b,Kepler-982,1,1,0,15.77382210,0.00004115,-0.00004115,0,2.250,0.470,-0.270,0,5.69000,,,0,1.29,0.27,-0.15,0,1.16,0.07,-0.05,0
Kepler-983 b,Kepler-983,1,1,0,60.08550820,0.00026110,-0.00026110,0,2.360,0.070,-0.180,0,6.17000,,,0,1.08,0.03,-0.03,0,1.13,0.03,-0.02,0
Kepler-984 b,Kepler-984,1,1,0,43.03422720,0.00014790,-0.00014790,0,2.120,0.130,-0.110,0,5.14000,,,0,0.93,0.05,-0.04,0,0.96,0.04,-0.04,0
Kepler-985 b,Kepler-985,1,1,0,116.33190100,0.00138100,-0.00138100,0,2.980,0.140,-0.150,0,9.17000,,,0,0.85,0.03,-0.03,0,0.91,0.03,-0.04,0
Kepler-986 b,Kepler-986,1,1,0,56.43499380,0.00014460,-0.00014460,0,2.360,0.290,-0.190,0,6.17000,,,0,0.98,0.12,-0.08,0,0.96,0.04,-0.04,0
Kepler-987 b,Kepler-987,1,1,0,105.30331480,0.00047830,-0.00047830,0,3.260,0.160,-0.120,0,10.70000,,,0,0.91,0.03,-0.03,0,0.97,0.03,-0.03,0
Kepler-988 b,Kepler-988,1,1,0,17.76080053,0.00002728,-0.00002728,0,2.070,0.470,-0.160,0,4.94000,,,0,0.53,0.02,-0.02,0,0.55,0.02,-0.02,0
Kepler-989 b,Kepler-989,1,1,0,7.96431535,0.00000962,-0.00000962,0,2.210,0.140,-0.130,0,5.52000,,,0,0.78,0.04,-0.04,0,0.82,0.04,-0.04,0
Kepler-99 b,Kepler-99,2,1,0,4.60358000,,,0,1.480,0.080,-0.080,0,6.15000,1.30000,-1.30000,0,0.73,0.04,-0.04,0,0.79,0.06,-0.06,0
Kepler-990 b,Kepler-990,1,2,0,9.91723428,0.00002468,-0.00002468,0,2.600,0.650,-0.420,0,7.27000,,,0,1.08,0.27,-0.14,0,1.05,0.12,-0.09,0
Kepler-990 c,Kepler-990,1,2,0,0.53835431,0.00000067,-0.00000067,0,1.530,0.350,-0.190,0,2.96000,,,0,1.08,0.27,-0.14,0,1.05,0.12,-0.09,0
Kepler-991 b,Kepler-991,1,1,0,82.53425190,0.00034490,-0.00034490,0,2.540,0.130,-0.120,0,6.99000,,,0,0.61,0.02,-0.02,0,0.64,0.03,-0.03,0
Kepler-992 b,Kepler-992,1,1,0,20.16034462,0.00005016,-0.00005016,0,1.620,0.040,-0.270,0,3.26000,,,0,0.74,0.02,-0.02,0,0.80,0.03,-0.03,0
Kepler-993 b,Kepler-993,1,1,0,22.08557563,0.00004655,-0.00004655,0,2.970,0.180,-0.120,0,9.11000,,,0,0.54,0.02,-0.02,0,0.57,0.02,-0.02,0
Kepler-994 b,Kepler-994,1,1,0,1.15116651,0.00000057,-0.00000057,0,1.600,0.070,-0.270,0,3.19000,,,0,0.54,0.02,-0.02,0,0.56,0.03,-0.03,0
Kepler-995 b,Kepler-995,1,1,0,28.26731672,0.00008643,-0.00008643,0,2.700,0.190,-0.170,0,7.75000,,,0,0.80,0.05,-0.05,0,0.83,0.04,-0.05,0
Kepler-996 b,Kepler-996,1,1,0,3.77059058,0.00000806,-0.00000806,0,1.980,0.630,-0.250,0,4.58000,,,0,1.14,0.36,-0.14,0,1.09,0.09,-0.08,0
Kepler-997 b,Kepler-997,1,1,0,2.70730672,0.00000552,-0.00000552,0,1.360,0.330,-0.260,0,2.42000,,,0,1.56,0.37,-0.30,0,1.22,0.15,-0.08,0
Kepler-998 b,Kepler-998,1,1,0,5.65377733,0.00001059,-0.00001059,0,2.320,0.610,-0.300,0,5.99000,,,0,1.18,0.31,-0.15,0,1.12,0.10,-0.08,0
Kepler-999 b,Kepler-999,1,1,0,5.99185702,0.00000817,-0.00000817,0,2.340,0.650,-0.490,0,6.08000,,,0,1.65,0.46,-0.34,0,1.29,0.16,-0.12,0
L 168-9 b,L 168-9,1,1,0,1.40150000,0.00018000,-0.00018000,0,1.390,0.090,-0.090,0,4.60000,0.56000,-0.56000,0,0.60,0.02,-0.02,0,0.62,0.03,-0.03,0
L 98-59 b,L 98-59,1,4,0,2.25311360,0.00000120,-0.00000150,0,0.850,0.061,-0.047,0,0.40000,0.16000,-0.15000,0,0.30,0.03,-0.02,0,0.27,0.03,-0.03,0
L 98-59 c,L 98-59,1,4,0,3.69067770,0.00000160,-0.00000260,0,1.385,0.095,-0.075,0,2.22000,0.26000,-0.25000,0,0.30,0.03,-0.02,0,0.27,0.03,-0.03,0
L 98-59 d,L 98-59,1,4,0,7.45072450,0.00000810,-0.00000460,0,1.521,0.119,-0.098,0,1.94000,0.28000,-0.28000,0,0.30,0.03,-0.02,0,0.27,0.03,-0.03,0
L 98-59 e,L 98-59,1,4,0,12.79600000,0.02000000,-0.01900000,0,1.560,,,0,3.06000,0.33000,-0.37000,0,0.30,0.03,-0.02,0,0.27,0.03,-0.03,0
LHS 1140 b,LHS 1140,1,2,0,24.73694000,0.00041000,-0.00040000,0,1.635,0.046,-0.046,0,6.38000,0.46000,-0.44000,0,0.21,0.00,0.00,0,0.19,0.01,-0.01,0
LHS 1140 c,LHS 1140,1,2,0,3.77792000,0.00003000,-0.00003000,0,1.169,0.037,-0.038,0,1.76000,0.17000,-0.16000,0,0.21,0.00,0.00,0,0.19,0.01,-0.01,0
LHS 1478 b,LHS 1478,1,1,0,1.94953780,0.00000400,-0.00000410,0,1.242,0.051,-0.049,0,2.33000,0.20000,-0.20000,0,0.25,0.01,-0.01,0,0.24,0.01,-0.01,0
LHS 1678 b,LHS 1678,2,2,0,0.86023220,0.00000680,-0.00000680,0,0.696,0.044,-0.044,0,0.35000,,,1,0.33,0.01,-0.01,0,0.35,0.01,-0.01,0
LHS 1678 c,LHS 1678,2,2,0,3.69424700,0.00000240,-0.00000210,0,0.982,0.064,-0.063,0,1.40000,,,1,0.33,0.01,-0.01,0,0.35,0.01,-0.01,0
LHS 1815 b,LHS 1815,1,1,0,3.81433000,0.00003000,-0.00003000,0,1.088,0.064,-0.064,0,8.70000,,,1,0.50,0.03,-0.03,0,0.50,0.02,-0.02,0
LHS 3844 b,LHS 3844,1,1,0,0.46292913,0.00000190,-0.00000190,0,1.303,0.022,-0.022,0,2.25000,,,0,0.19,0.01,-0.01,0,0.15,0.01,-0.01,0
LP 714-47 b,LP 714-47,1,1,0,4.05203700,0.00000400,-0.00000400,0,4.700,0.300,-0.300,0,30.80000,1.50000,-1.50000,0,0.58,0.02,-0.02,0,0.59,0.02,-0.02,0
LP 791-18 b,LP 791-18,1,2,0,0.94800500,0.00000580,-0.00000580,0,1.120,0.130,-0.130,0,1.46000,,,0,0.17,0.02,-0.02,0,0.14,0.01,-0.01,0
LP 791-18 c,LP 791-18,1,2,0,4.98996300,0.00005000,-0.00005000,0,2.310,0.250,-0.250,0,5.95000,,,0,0.17,0.02,-0.02,0,0.14,0.01,-0.01,0
LP 890-9 b,LP 890-9,1,2,0,2.72990250,0.00000340,-0.00000400,0,1.320,0.053,-0.027,0,13.20000,,,1,0.16,0.01,-0.01,0,0.12,0.00,0.00,0
LP 890-9 c,LP 890-9,1,2,0,8.45746300,0.00002400,-0.00002400,0,1.367,0.055,-0.039,0,25.30000,,,1,0.16,0.01,-0.01,0,0.12,0.00,0.00,0
LSPM J2116+0234 b,LSPM J2116+0234,1,1,0,14.43990000,0.00780000,-0.00870000,0,3.710,,,0,13.30000,1.00000,-1.10000,0,0.43,0.01,-0.01,0,0.43,0.03,-0.03,0
LTT 1445 A b,LTT 1445 A,3,2,0,5.35876570,0.00000430,-0.00000420,0,1.305,0.066,-0.061,0,2.87000,0.26000,-0.25000,0,0.27,0.01,-0.01,0,0.26,0.01,-0.01,0
LTT 1445 A c,LTT 1445 A,3,2,0,3.12390350,0.00000340,-0.00000360,0,1.147,0.055,-0.054,0,1.54000,0.20000,-0.19000,0,0.27,0.01,-0.01,0,0.26,0.01,-0.01,0
LTT 3780 b,LTT 3780,2,2,0,0.76844800,0.00005500,-0.00005300,0,1.332,0.072,-0.075,0,2.62000,0.48000,-0.46000,0,0.37,0.01,-0.01,0,0.40,0.01,-0.01,0
LTT 3780 c,LTT 3780,2,2,0,12.25190000,0.00280000,-0.00300000,0,2.300,0.160,-0.150,0,8.60000,1.60000,-1.30000,0,0.37,0.01,-0.01,0,0.40,0.01,-0.01,0
LTT 9779 b,LTT 9779,1,1,0,0.79205200,0.00000930,-0.00000930,0,4.720,0.230,-0.230,0,29.32000,0.78000,-0.81000,0,0.95,0.01,-0.01,0,0.77,0.29,-0.21,0
Lupus-TR-3 b,Lupus-TR-3,1,1,0,3.91405000,0.00004000,-0.00004000,0,9.976,0.785,-0.785,0,257.43100,57.20700,-57.20700,0,0.82,0.05,,0,0.87,0.04,,0
MASCARA-1 b,MASCARA-1,1,1,0,2.14878000,0.00000800,-0.00000800,0,16.814,3.363,-3.363,0,1175.97100,286.04700,-286.04700,0,2.10,0.20,-0.20,0,1.72,0.07,-0.07,0
MASCARA-4 b,MASCARA-4,2,1,0,2.82406000,0.00003000,-0.00003000,0,17.150,0.785,-0.448,0,985.27300,286.04700,-286.04700,0,1.92,0.11,-0.11,0,1.75,0.05,-0.05,0
MOA-2007-BLG-192L b,MOA-2007-BLG-192L,1,1,0,,,,,1.630,,,0,3.30000,4.90000,-1.60000,0,,,,,0.06,0.03,-0.02,0
MOA-2007-BLG-400L b,MOA-2007-BLG-400L,1,1,0,,,,,13.900,,,0,260.00000,160.00000,-99.00000,0,,,,,0.30,0.19,-0.12,0
MOA-2008-BLG-310L b,MOA-2008-BLG-310L,1,1,0,,,,,5.180,,,0,23.40000,17.00000,-17.00000,0,,,,,0.21,0.14,-0.14,0
MOA-2008-BLG-379L b,MOA-2008-BLG-379L,1,1,0,,,,,13.000,,,0,1300.00000,540.00000,-600.00000,0,,,,,0.56,0.24,-0.27,0
MOA-2009-BLG-266L b,MOA-2009-BLG-266L,1,1,0,2800.00000000,2800.00000000,-500.00000000,0,3.210,,,0,10.40000,1.70000,-1.70000,0,,,,,0.56,0.09,-0.09,0
MOA-2009-BLG-319L b,MOA-2009-BLG-319L,1,1,0,,,,,9.640,,,0,67.30000,6.20000,-6.20000,0,,,,,0.52,0.05,-0.05,0
MOA-2009-BLG-387L b,MOA-2009-BLG-387L,1,1,0,1980.00000000,790.00000000,-590.00000000,0,13.200,,,0,830.00000,1300.00000,-510.00000,0,,,,,0.19,0.30,-0.12,0
MOA-2010-BLG-073L b,MOA-2010-BLG-073L,1,1,0,,,,,12.400,,,0,3500.00000,640.00000,-640.00000,0,,,,,0.16,0.03,-0.03,0
MOA-2010-BLG-117L b,MOA-2010-BLG-117L,1,1,0,,,,,14.200,,,0,170.00000,32.00000,-32.00000,0,,,,,0.58,0.11,-0.11,0
MOA-2010-BLG-328L b,MOA-2010-BLG-328L,1,1,0,,,,,2.990,,,0,9.20000,2.20000,-2.20000,0,,,,,0.11,0.01,-0.01,0
MOA-2010-BLG-353L b,MOA-2010-BLG-353L,1,1,0,,,,,11.100,,,0,86.00000,150.00000,-51.00000,0,,,,,0.18,0.32,-0.11,0
MOA-2010-BLG-477L b,MOA-2010-BLG-477L,1,1,0,,,,,13.600,,,0,480.00000,300.00000,-100.00000,0,,,,,0.67,0.33,-0.13,0
MOA-2011-BLG-028L b,MOA-2011-BLG-028L,1,1,0,,,,,5.990,,,0,30.00000,16.00000,-12.00000,0,,,,,0.75,0.35,-0.30,0
MOA-2011-BLG-262L b,MOA-2011-BLG-262L,1,1,0,,,,,4.290,,,0,17.00000,28.00000,-10.00000,0,,,,,0.11,0.21,-0.06,0
MOA-2011-BLG-291L b,MOA-2011-BLG-291L,1,1,0,,,,,4.430,,,0,18.00000,34.00000,-12.00000,0,,,,,0.15,0.27,-0.10,0
MOA-2011-BLG-293L b,MOA-2011-BLG-293L,1,1,0,3000.00000000,,,0,12.900,,,0,1500.00000,100.00000,-100.00000,0,,,,,0.86,0.06,-0.06,0
MOA-2011-BLG-322L b,MOA-2011-BLG-322L,1,1,0,,,,,12.400,,,0,3690.00000,4260.00000,-1800.00000,0,,,,,0.39,0.45,-0.19,0
MOA-2012-BLG-006L b,MOA-2012-BLG-006L,1,1,0,,,,,12.600,,,0,2700.00000,1500.00000,-1200.00000,0,,,,,0.49,0.27,-0.23,0
MOA-2012-BLG-505L b,MOA-2012-BLG-505L,1,1,0,,,,,2.480,,,0,6.70000,10.61000,-3.51000,0,,,,,0.10,0.16,-0.05,0
MOA-2013-BLG-220L b,MOA-2013-BLG-220L,1,1,0,,,,,13.200,,,0,871.00000,54.00000,-54.00000,0,,,,,0.88,0.05,-0.05,0
MOA-2013-BLG-605L b,MOA-2013-BLG-605L,1,1,0,,,,,1.620,,,0,3.24000,0.38000,-0.30000,0,,,,,0.02,0.00,0.00,0
MOA-2015-BLG-337L b,MOA-2015-BLG-337L,1,1,0,,,,,6.420,,,0,33.70000,129.00000,-23.20000,0,,,,,0.01,0.04,-0.01,0
MOA-2016-BLG-227L b,MOA-2016-BLG-227L,1,1,0,,,,,13.200,,,0,890.00000,700.00000,-480.00000,0,,,,,0.29,0.23,-0.15,0
MOA-2016-BLG-319L b,MOA-2016-BLG-319L,1,1,0,,,,,14.100,,,0,200.00000,369.00000,-100.00000,0,,,,,0.15,0.28,-0.08,0
MOA-bin-1L b,MOA-bin-1L,1,1,0,,,,,13.000,,,0,1200.00000,670.00000,-670.00000,0,,,,,0.75,0.33,-0.41,0
MOA-bin-29 b,MOA-bin-29,1,1,0,,,,,14.100,,,0,190.00000,381.00000,-120.00000,0,,,,,0.03,0.07,-0.02,0
MXB 1658-298 b,MXB 1658-298,2,1,0,760.00000000,,,0,12.000,,,0,7532.57100,1017.05600,-1017.05600,0,,,,,1.98,,,0
NGC 2682 Sand 364 b,NGC 2682 Sand 364,1,1,0,121.71000000,0.31000000,-0.31000000,0,12.700,,,0,2126.28270,2580.77960,-2580.77960,0,39.59,35.82,-35.82,0,9.06,16.45,-16.45,0
NGC 2682 Sand 978 b,NGC 2682 Sand 978,1,1,0,511.21000000,2.04000000,-2.04000000,0,13.300,,,0,692.86940,54.03110,-54.03110,0,21.02,1.19,-0.88,0,1.37,0.02,-0.02,0
NGC 2682 YBP 1194 b,NGC 2682 YBP 1194,1,1,0,6.95900000,0.00100000,-0.00100000,0,12.300,,,0,101.70560,9.53490,-9.53490,0,0.99,0.02,-0.02,0,1.01,0.02,-0.02,0
NGC 2682 YBP 1514 b,NGC 2682 YBP 1514,1,1,0,5.11800000,0.00100000,-0.00100000,0,14.000,,,0,127.13200,120.77540,-120.77540,0,0.89,0.02,-0.02,0,0.96,0.01,-0.01,0
NGC 2682 YBP 401 b,NGC 2682 YBP 401,1,1,0,4.08700000,0.00700000,-0.00700000,0,14.300,,,0,146.20180,15.89150,-15.89150,0,1.22,0.08,-0.03,0,1.14,0.02,-0.02,0
NGTS-1 b,NGTS-1,1,1,0,2.64729800,0.00002000,-0.00002000,0,14.908,6.837,-3.699,0,258.07796,20.97678,-23.83725,0,0.57,0.08,-0.08,0,0.62,0.02,-0.06,0
NGTS-10 b,NGTS-10,1,1,0,0.76689440,0.00000030,-0.00000030,0,13.507,1.311,-0.930,0,687.14846,29.24036,-34.00781,0,0.70,0.04,-0.04,0,0.70,0.04,-0.04,0
NGTS-11 b,NGTS-11,1,1,0,35.45533000,0.00019000,-0.00019000,0,9.158,0.314,-0.359,0,109.33352,29.24036,-23.20159,0,0.83,0.01,-0.01,0,0.86,0.03,-0.03,0
NGTS-12 b,NGTS-12,1,1,0,7.53280600,0.00004800,-0.00004800,0,11.747,0.359,-0.359,0,66.10864,6.99226,-6.99226,0,1.59,0.04,-0.04,0,1.02,0.06,-0.05,0
NGTS-13 b,NGTS-13,1,1,0,4.11902700,0.00002300,-0.00002300,0,12.801,0.516,-0.516,0,1538.29720,139.84520,-139.84520,0,1.79,0.06,-0.06,0,1.30,0.11,-0.18,0
NGTS-14 A b,NGTS-14 A,2,1,0,3.53571730,0.00000690,-0.00000690,0,4.977,0.336,-0.336,0,29.24036,3.81396,-3.81396,0,0.84,0.01,-0.01,0,0.90,0.04,-0.04,0
NGTS-15 b,NGTS-15,1,1,0,3.27623000,0.00001000,-0.00001000,0,12.330,1.121,-1.121,0,238.68913,32.41850,-27.96890,0,0.95,0.08,-0.08,0,0.99,0.03,-0.03,0
NGTS-16 b,NGTS-16,1,1,0,4.84532000,0.00002000,-0.00002000,0,14.572,1.457,-1.345,0,211.99155,49.89906,-40.99986,0,1.21,0.11,-0.11,0,1.00,0.03,-0.03,0
NGTS-17 b,NGTS-17,1,1,0,3.24253000,0.00001000,-0.00001000,0,13.899,1.233,-1.233,0,242.82090,61.97654,-52.12386,0,1.34,0.12,-0.12,0,1.02,0.03,-0.03,0
NGTS-18 b,NGTS-18,1,1,0,3.05125000,0.00001000,-0.00001000,0,13.563,2.018,-2.018,0,129.99182,25.74410,-20.02319,0,1.39,0.21,-0.21,0,1.00,0.03,-0.03,0
NGTS-2 b,NGTS-2,1,1,0,4.51116400,0.00006100,-0.00006100,0,17.878,0.527,-0.504,0,235.19420,41.31790,-38.13960,0,1.70,0.05,-0.04,0,1.64,0.19,-0.22,0
NGTS-20 b,NGTS-20,1,1,0,54.18915000,0.00015000,-0.00015000,0,11.994,0.448,-0.448,0,947.12865,50.85255,-47.67426,0,1.78,0.05,-0.05,0,1.47,0.09,-0.09,0
NGTS-21 b,NGTS-21,1,1,0,1.54338970,0.00000160,-0.00000160,0,14.908,0.336,-0.336,0,750.07504,66.74397,-66.74397,0,0.86,0.04,-0.04,0,0.72,0.04,-0.04,0
NGTS-23 b,NGTS-23,1,1,0,4.07643260,0.00000410,-0.00000410,0,14.202,0.336,-0.336,0,194.82881,30.82936,-30.82936,0,1.24,0.03,-0.03,0,1.01,0.06,-0.07,0
NGTS-24 b,NGTS-24,1,1,0,3.46787960,0.00000700,-0.00000700,0,13.608,0.650,-0.695,0,165.27077,38.13941,-34.96112,0,1.64,0.03,-0.09,0,1.26,0.05,-0.21,0
NGTS-25 b,NGTS-25,1,1,0,2.82309300,0.00000330,-0.00000330,0,11.467,0.392,-0.583,0,203.09235,18.43405,-16.52708,0,0.86,0.02,-0.05,0,0.91,0.03,-0.04,0
NGTS-3 A b,NGTS-3 A,2,1,0,1.67537280,0.00000300,-0.00000300,0,16.589,4.147,-4.147,0,756.43540,82.63580,-82.63580,0,0.93,0.23,-0.23,0,1.02,0.09,-0.09,0
